"penyakitDBpedia","qid","penyakitLabel","wikidataEntity","gejalaLabel","treatmentLabel","kategoriLabel"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Heart valve repair","Wikipedia emergency medicine articles ready to translate"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Valve replacement","Wikipedia medicine articles ready to translate"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Heart valve repair","Inflammations"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Valve replacement","Chronic rheumatic heart diseases"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Heart valve repair","Wikipedia emergency medicine articles ready to translate"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Valve replacement","Rheumatology"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Heart valve repair","Pediatrics"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Heart valve repair","Inflammations"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Valve replacement","Rheumatology"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Heart valve repair","Wikipedia medicine articles ready to translate"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Valve replacement","Rheumatology"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Heart valve repair","Pediatrics"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Valve replacement","Wikipedia emergency medicine articles ready to translate"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Heart valve repair","Wikipedia medicine articles ready to translate"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Valve replacement","Inflammations"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Heart valve repair","Rheumatology"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Heart valve repair","Pediatrics"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Valve replacement","Chronic rheumatic heart diseases"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Valve replacement","Chronic rheumatic heart diseases"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Heart valve repair","Inflammations"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Valve replacement","Inflammations"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Heart valve repair","Rheumatology"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Valve replacement","Wikipedia emergency medicine articles ready to translate"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Heart valve repair","Chronic rheumatic heart diseases"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Valve replacement","Inflammations"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Valve replacement","Wikipedia emergency medicine articles ready to translate"
"http://dbpedia.org/resource/Rheumatic_fever","Q753904","Rheumatic fever","http://www.wikidata.org/entity/Q753904","Erythema marginatum","Heart valve repair","Chronic rheumatic heart diseases"
"http://dbpedia.org/resource/Atypical_fibroxanthoma","Q2356302","Atypical fibroxanthoma","http://www.wikidata.org/entity/Q2356302","Ulcer (dermatology)",,"Dermal and subcutaneous growths"
"http://dbpedia.org/resource/Atypical_fibroxanthoma","Q2356302","Atypical fibroxanthoma","http://www.wikidata.org/entity/Q2356302","Ulcer (dermatology)",,"Dermal and subcutaneous growths"
"http://dbpedia.org/resource/Atypical_fibroxanthoma","Q2356302","Atypical fibroxanthoma","http://www.wikidata.org/entity/Q2356302","Ulcer (dermatology)",,"Dermal and subcutaneous growths"
"http://dbpedia.org/resource/Bone_disease","Q4941552","Bone disease","http://www.wikidata.org/entity/Q4941552",,,"Musculoskeletal disorders"
"http://dbpedia.org/resource/Bone_disease","Q4941552","Bone disease","http://www.wikidata.org/entity/Q4941552",,,"Musculoskeletal disorders"
"http://dbpedia.org/resource/Bone_disease","Q4941552","Bone disease","http://www.wikidata.org/entity/Q4941552",,,"Musculoskeletal disorders"
"http://dbpedia.org/resource/Bitemporal_hemianopsia","Q2351027","Bitemporal hemianopsia","http://www.wikidata.org/entity/Q2351027",,,"Blindness"
"http://dbpedia.org/resource/Bitemporal_hemianopsia","Q2351027","Bitemporal hemianopsia","http://www.wikidata.org/entity/Q2351027",,,"Blindness"
"http://dbpedia.org/resource/Bitemporal_hemianopsia","Q2351027","Bitemporal hemianopsia","http://www.wikidata.org/entity/Q2351027",,,"Blindness"
"http://dbpedia.org/resource/Sheehan's_syndrome","Q535876","Sheehan's syndrome","http://www.wikidata.org/entity/Q535876",,,"Pituitary disorders"
"http://dbpedia.org/resource/Sheehan's_syndrome","Q535876","Sheehan's syndrome","http://www.wikidata.org/entity/Q535876",,,"Pituitary disorders"
"http://dbpedia.org/resource/Sheehan's_syndrome","Q535876","Sheehan's syndrome","http://www.wikidata.org/entity/Q535876",,,"Pituitary disorders"
"http://dbpedia.org/resource/Respiratory_failure","Q21006662","Respiratory failure","http://www.wikidata.org/entity/Q21006662",,,"Medical emergencies"
"http://dbpedia.org/resource/Respiratory_failure","Q767485","Respiratory failure","http://www.wikidata.org/entity/Q767485",,,"Medical emergencies"
"http://dbpedia.org/resource/Respiratory_failure","Q21006662","Respiratory failure","http://www.wikidata.org/entity/Q21006662",,,"Medical emergencies"
"http://dbpedia.org/resource/Respiratory_failure","Q767485","Respiratory failure","http://www.wikidata.org/entity/Q767485",,,"Medical emergencies"
"http://dbpedia.org/resource/Respiratory_failure","Q21006662","Respiratory failure","http://www.wikidata.org/entity/Q21006662",,,"Medical emergencies"
"http://dbpedia.org/resource/Respiratory_failure","Q767485","Respiratory failure","http://www.wikidata.org/entity/Q767485",,,"Medical emergencies"
"http://dbpedia.org/resource/Teenage_pregnancy","Q535691","Teenage pregnancy","http://www.wikidata.org/entity/Q535691",,,"Puberty"
"http://dbpedia.org/resource/Teenage_pregnancy","Q535691","Teenage pregnancy","http://www.wikidata.org/entity/Q535691",,,"Puberty"
"http://dbpedia.org/resource/Teenage_pregnancy","Q535691","Teenage pregnancy","http://www.wikidata.org/entity/Q535691",,,"Puberty"
"http://dbpedia.org/resource/Aleutian_disease","Q2348506","Aleutian disease","http://www.wikidata.org/entity/Q2348506",,,"Animal viral diseases"
"http://dbpedia.org/resource/Aleutian_disease","Q2348506","Aleutian disease","http://www.wikidata.org/entity/Q2348506",,,"Parvovirinae"
"http://dbpedia.org/resource/Respiratory_failure","Q21006662","Respiratory failure","http://www.wikidata.org/entity/Q21006662",,,"Respiratory diseases"
"http://dbpedia.org/resource/Respiratory_failure","Q767485","Respiratory failure","http://www.wikidata.org/entity/Q767485",,,"Respiratory diseases"
"http://dbpedia.org/resource/Respiratory_failure","Q21006662","Respiratory failure","http://www.wikidata.org/entity/Q21006662",,,"Respiratory diseases"
"http://dbpedia.org/resource/Respiratory_failure","Q767485","Respiratory failure","http://www.wikidata.org/entity/Q767485",,,"Respiratory diseases"
"http://dbpedia.org/resource/Respiratory_failure","Q21006662","Respiratory failure","http://www.wikidata.org/entity/Q21006662",,,"Respiratory diseases"
"http://dbpedia.org/resource/Respiratory_failure","Q767485","Respiratory failure","http://www.wikidata.org/entity/Q767485",,,"Respiratory diseases"
"http://dbpedia.org/resource/Teenage_pregnancy","Q535691","Teenage pregnancy","http://www.wikidata.org/entity/Q535691",,,"Youth"
"http://dbpedia.org/resource/Teenage_pregnancy","Q535691","Teenage pregnancy","http://www.wikidata.org/entity/Q535691",,,"Youth"
"http://dbpedia.org/resource/Teenage_pregnancy","Q535691","Teenage pregnancy","http://www.wikidata.org/entity/Q535691",,,"Youth"
"http://dbpedia.org/resource/Bitemporal_hemianopsia","Q2351027","Bitemporal hemianopsia","http://www.wikidata.org/entity/Q2351027",,,"Visual disturbances and blindness"
"http://dbpedia.org/resource/Bitemporal_hemianopsia","Q2351027","Bitemporal hemianopsia","http://www.wikidata.org/entity/Q2351027",,,"Visual disturbances and blindness"
"http://dbpedia.org/resource/Bitemporal_hemianopsia","Q2351027","Bitemporal hemianopsia","http://www.wikidata.org/entity/Q2351027",,,"Visual disturbances and blindness"
"http://dbpedia.org/resource/Sheehan's_syndrome","Q535876","Sheehan's syndrome","http://www.wikidata.org/entity/Q535876",,,"Syndromes"
"http://dbpedia.org/resource/Sheehan's_syndrome","Q535876","Sheehan's syndrome","http://www.wikidata.org/entity/Q535876",,,"Syndromes"
"http://dbpedia.org/resource/Sheehan's_syndrome","Q535876","Sheehan's syndrome","http://www.wikidata.org/entity/Q535876",,,"Syndromes"
"http://dbpedia.org/resource/Uncombable_hair_syndrome","Q541852","Uncombable hair syndrome","http://www.wikidata.org/entity/Q541852",,,"Syndromes"
"http://dbpedia.org/resource/Uncombable_hair_syndrome","Q541852","Uncombable hair syndrome","http://www.wikidata.org/entity/Q541852",,,"Syndromes"
"http://dbpedia.org/resource/Uncombable_hair_syndrome","Q541852","Uncombable hair syndrome","http://www.wikidata.org/entity/Q541852",,,"Syndromes"
"http://dbpedia.org/resource/Woolly_hair","Q55998502","Woolly hair","http://www.wikidata.org/entity/Q55998502",,,"Rare diseases"
"http://dbpedia.org/resource/Woolly_hair","Q55998502","Woolly hair","http://www.wikidata.org/entity/Q55998502",,,"Rare diseases"
"http://dbpedia.org/resource/Woolly_hair","Q55998502","Woolly hair","http://www.wikidata.org/entity/Q55998502",,,"Rare diseases"
"http://dbpedia.org/resource/Pili_annulati","Q7193987","Pili annulati","http://www.wikidata.org/entity/Q7193987",,,"Human hair"
"http://dbpedia.org/resource/Pili_annulati","Q7193987","Pili annulati","http://www.wikidata.org/entity/Q7193987",,,"Human hair"
"http://dbpedia.org/resource/Pili_annulati","Q7193987","Pili annulati","http://www.wikidata.org/entity/Q7193987",,,"Human hair"
"http://dbpedia.org/resource/Pili_torti","Q7193994","Pili torti","http://www.wikidata.org/entity/Q7193994",,,"Human hair"
"http://dbpedia.org/resource/Pili_torti","Q7193994","Pili torti","http://www.wikidata.org/entity/Q7193994",,,"Human hair"
"http://dbpedia.org/resource/Pili_torti","Q7193994","Pili torti","http://www.wikidata.org/entity/Q7193994",,,"Human hair"
"http://dbpedia.org/resource/Teenage_pregnancy","Q535691","Teenage pregnancy","http://www.wikidata.org/entity/Q535691",,,"Adolescent sexuality"
"http://dbpedia.org/resource/Teenage_pregnancy","Q535691","Teenage pregnancy","http://www.wikidata.org/entity/Q535691",,,"Adolescent sexuality"
"http://dbpedia.org/resource/Teenage_pregnancy","Q535691","Teenage pregnancy","http://www.wikidata.org/entity/Q535691",,,"Adolescent sexuality"
"http://dbpedia.org/resource/Citrus_tristeza_virus","Q2353828","Citrus tristeza virus","http://www.wikidata.org/entity/Q2353828",,,"Viral citrus diseases"
"http://dbpedia.org/resource/Citrus_tristeza_virus","Q2353828","Citrus tristeza virus","http://www.wikidata.org/entity/Q2353828",,,"Viral citrus diseases"
"http://dbpedia.org/resource/Citrus_tristeza_virus","Q2353828","Citrus tristeza virus","http://www.wikidata.org/entity/Q2353828",,,"Viral citrus diseases"
"http://dbpedia.org/resource/Coffin–Siris_syndrome","Q2348105","Coffin–Siris syndrome","http://www.wikidata.org/entity/Q2348105",,,"Syndromes with intellectual disability"
"http://dbpedia.org/resource/Coffin–Siris_syndrome","Q2348105","Coffin–Siris syndrome","http://www.wikidata.org/entity/Q2348105",,,"Syndromes with intellectual disability"
"http://dbpedia.org/resource/Pili_annulati","Q7193987","Pili annulati","http://www.wikidata.org/entity/Q7193987",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Pili_annulati","Q7193987","Pili annulati","http://www.wikidata.org/entity/Q7193987",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Pili_annulati","Q7193987","Pili annulati","http://www.wikidata.org/entity/Q7193987",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Pili_torti","Q7193994","Pili torti","http://www.wikidata.org/entity/Q7193994",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Pili_torti","Q7193994","Pili torti","http://www.wikidata.org/entity/Q7193994",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Pili_torti","Q7193994","Pili torti","http://www.wikidata.org/entity/Q7193994",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Trichorrhexis_invaginata","Q7840964","Trichorrhexis invaginata","http://www.wikidata.org/entity/Q7840964",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Trichorrhexis_invaginata","Q7840964","Trichorrhexis invaginata","http://www.wikidata.org/entity/Q7840964",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Trichorrhexis_invaginata","Q7840964","Trichorrhexis invaginata","http://www.wikidata.org/entity/Q7840964",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Trichorrhexis_nodosa","Q7840966","Trichorrhexis nodosa","http://www.wikidata.org/entity/Q7840966",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Trichorrhexis_nodosa","Q7840966","Trichorrhexis nodosa","http://www.wikidata.org/entity/Q7840966",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Trichorrhexis_nodosa","Q7840966","Trichorrhexis nodosa","http://www.wikidata.org/entity/Q7840966",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Uncombable_hair_syndrome","Q541852","Uncombable hair syndrome","http://www.wikidata.org/entity/Q541852",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Uncombable_hair_syndrome","Q541852","Uncombable hair syndrome","http://www.wikidata.org/entity/Q541852",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Uncombable_hair_syndrome","Q541852","Uncombable hair syndrome","http://www.wikidata.org/entity/Q541852",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Synovitis","Q538432","Synovitis","http://www.wikidata.org/entity/Q538432",,,"Disorders of synovium and tendon"
"http://dbpedia.org/resource/Synovitis","Q538432","Synovitis","http://www.wikidata.org/entity/Q538432",,,"Disorders of synovium and tendon"
"http://dbpedia.org/resource/Synovitis","Q538432","Synovitis","http://www.wikidata.org/entity/Q538432",,,"Disorders of synovium and tendon"
"http://dbpedia.org/resource/Synovitis","Q538432","Synovitis","http://www.wikidata.org/entity/Q538432",,,"Inflammations"
"http://dbpedia.org/resource/Synovitis","Q538432","Synovitis","http://www.wikidata.org/entity/Q538432",,,"Inflammations"
"http://dbpedia.org/resource/Synovitis","Q538432","Synovitis","http://www.wikidata.org/entity/Q538432",,,"Inflammations"
"http://dbpedia.org/resource/Respiratory_failure","Q21006662","Respiratory failure","http://www.wikidata.org/entity/Q21006662",,,"Causes of death"
"http://dbpedia.org/resource/Respiratory_failure","Q767485","Respiratory failure","http://www.wikidata.org/entity/Q767485",,,"Causes of death"
"http://dbpedia.org/resource/Respiratory_failure","Q21006662","Respiratory failure","http://www.wikidata.org/entity/Q21006662",,,"Causes of death"
"http://dbpedia.org/resource/Respiratory_failure","Q767485","Respiratory failure","http://www.wikidata.org/entity/Q767485",,,"Causes of death"
"http://dbpedia.org/resource/Respiratory_failure","Q21006662","Respiratory failure","http://www.wikidata.org/entity/Q21006662",,,"Causes of death"
"http://dbpedia.org/resource/Respiratory_failure","Q767485","Respiratory failure","http://www.wikidata.org/entity/Q767485",,,"Causes of death"
"http://dbpedia.org/resource/Tachycardia","Q209583","Tachycardia","http://www.wikidata.org/entity/Q209583",,,"Cardiac arrhythmia"
"http://dbpedia.org/resource/Tachycardia","Q209583","Tachycardia","http://www.wikidata.org/entity/Q209583",,,"Cardiac arrhythmia"
"http://dbpedia.org/resource/Tachycardia","Q209583","Tachycardia","http://www.wikidata.org/entity/Q209583",,,"Cardiac arrhythmia"
"http://dbpedia.org/resource/Respiratory_failure","Q21006662","Respiratory failure","http://www.wikidata.org/entity/Q21006662",,,"Organ failure"
"http://dbpedia.org/resource/Respiratory_failure","Q767485","Respiratory failure","http://www.wikidata.org/entity/Q767485",,,"Organ failure"
"http://dbpedia.org/resource/Respiratory_failure","Q21006662","Respiratory failure","http://www.wikidata.org/entity/Q21006662",,,"Organ failure"
"http://dbpedia.org/resource/Respiratory_failure","Q767485","Respiratory failure","http://www.wikidata.org/entity/Q767485",,,"Organ failure"
"http://dbpedia.org/resource/Respiratory_failure","Q21006662","Respiratory failure","http://www.wikidata.org/entity/Q21006662",,,"Organ failure"
"http://dbpedia.org/resource/Respiratory_failure","Q767485","Respiratory failure","http://www.wikidata.org/entity/Q767485",,,"Organ failure"
"http://dbpedia.org/resource/Amelanotic_melanoma","Q4742183","Amelanotic melanoma","http://www.wikidata.org/entity/Q4742183",,,"Melanoma"
"http://dbpedia.org/resource/Amelanotic_melanoma","Q4742183","Amelanotic melanoma","http://www.wikidata.org/entity/Q4742183",,,"Melanoma"
"http://dbpedia.org/resource/Amelanotic_melanoma","Q4742183","Amelanotic melanoma","http://www.wikidata.org/entity/Q4742183",,,"Melanoma"
"http://dbpedia.org/resource/Coffin–Siris_syndrome","Q2348105","Coffin–Siris syndrome","http://www.wikidata.org/entity/Q2348105",,,"Syndromes affecting the nervous system"
"http://dbpedia.org/resource/Coffin–Siris_syndrome","Q2348105","Coffin–Siris syndrome","http://www.wikidata.org/entity/Q2348105",,,"Syndromes affecting the nervous system"
"http://dbpedia.org/resource/Uncombable_hair_syndrome","Q541852","Uncombable hair syndrome","http://www.wikidata.org/entity/Q541852",,,"Genetic disorders with OMIM but no gene"
"http://dbpedia.org/resource/Uncombable_hair_syndrome","Q541852","Uncombable hair syndrome","http://www.wikidata.org/entity/Q541852",,,"Genetic disorders with OMIM but no gene"
"http://dbpedia.org/resource/Uncombable_hair_syndrome","Q541852","Uncombable hair syndrome","http://www.wikidata.org/entity/Q541852",,,"Genetic disorders with OMIM but no gene"
"http://dbpedia.org/resource/Coffin–Siris_syndrome","Q2348105","Coffin–Siris syndrome","http://www.wikidata.org/entity/Q2348105",,,"Genetic disorders with OMIM but no gene"
"http://dbpedia.org/resource/Coffin–Siris_syndrome","Q2348105","Coffin–Siris syndrome","http://www.wikidata.org/entity/Q2348105",,,"Genetic disorders with OMIM but no gene"
"http://dbpedia.org/resource/Tachycardia","Q209583","Tachycardia","http://www.wikidata.org/entity/Q209583",,,"Symptoms and signs: Cardiac"
"http://dbpedia.org/resource/Tachycardia","Q209583","Tachycardia","http://www.wikidata.org/entity/Q209583",,,"Symptoms and signs: Cardiac"
"http://dbpedia.org/resource/Tachycardia","Q209583","Tachycardia","http://www.wikidata.org/entity/Q209583",,,"Symptoms and signs: Cardiac"
"http://dbpedia.org/resource/Teenage_pregnancy","Q535691","Teenage pregnancy","http://www.wikidata.org/entity/Q535691",,,"Teenage pregnancy"
"http://dbpedia.org/resource/Teenage_pregnancy","Q535691","Teenage pregnancy","http://www.wikidata.org/entity/Q535691",,,"Teenage pregnancy"
"http://dbpedia.org/resource/Teenage_pregnancy","Q535691","Teenage pregnancy","http://www.wikidata.org/entity/Q535691",,,"Teenage pregnancy"
"http://dbpedia.org/resource/Respiratory_failure","Q21006662","Respiratory failure","http://www.wikidata.org/entity/Q21006662",,,"Intensive care medicine"
"http://dbpedia.org/resource/Respiratory_failure","Q767485","Respiratory failure","http://www.wikidata.org/entity/Q767485",,,"Intensive care medicine"
"http://dbpedia.org/resource/Respiratory_failure","Q21006662","Respiratory failure","http://www.wikidata.org/entity/Q21006662",,,"Intensive care medicine"
"http://dbpedia.org/resource/Respiratory_failure","Q767485","Respiratory failure","http://www.wikidata.org/entity/Q767485",,,"Intensive care medicine"
"http://dbpedia.org/resource/Respiratory_failure","Q21006662","Respiratory failure","http://www.wikidata.org/entity/Q21006662",,,"Intensive care medicine"
"http://dbpedia.org/resource/Respiratory_failure","Q767485","Respiratory failure","http://www.wikidata.org/entity/Q767485",,,"Intensive care medicine"
"http://dbpedia.org/resource/Citrus_tristeza_virus","Q2353828","Citrus tristeza virus","http://www.wikidata.org/entity/Q2353828",,,"Closteroviridae"
"http://dbpedia.org/resource/Citrus_tristeza_virus","Q2353828","Citrus tristeza virus","http://www.wikidata.org/entity/Q2353828",,,"Closteroviridae"
"http://dbpedia.org/resource/Citrus_tristeza_virus","Q2353828","Citrus tristeza virus","http://www.wikidata.org/entity/Q2353828",,,"Closteroviridae"
"http://dbpedia.org/resource/Pili_annulati","Q7193987","Pili annulati","http://www.wikidata.org/entity/Q7193987",,,"Hair diseases"
"http://dbpedia.org/resource/Pili_annulati","Q7193987","Pili annulati","http://www.wikidata.org/entity/Q7193987",,,"Hair diseases"
"http://dbpedia.org/resource/Pili_annulati","Q7193987","Pili annulati","http://www.wikidata.org/entity/Q7193987",,,"Hair diseases"
"http://dbpedia.org/resource/Pili_torti","Q7193994","Pili torti","http://www.wikidata.org/entity/Q7193994",,,"Hair diseases"
"http://dbpedia.org/resource/Pili_torti","Q7193994","Pili torti","http://www.wikidata.org/entity/Q7193994",,,"Hair diseases"
"http://dbpedia.org/resource/Pili_torti","Q7193994","Pili torti","http://www.wikidata.org/entity/Q7193994",,,"Hair diseases"
"http://dbpedia.org/resource/Trichorrhexis_nodosa","Q7840966","Trichorrhexis nodosa","http://www.wikidata.org/entity/Q7840966",,,"Hair diseases"
"http://dbpedia.org/resource/Trichorrhexis_nodosa","Q7840966","Trichorrhexis nodosa","http://www.wikidata.org/entity/Q7840966",,,"Hair diseases"
"http://dbpedia.org/resource/Trichorrhexis_nodosa","Q7840966","Trichorrhexis nodosa","http://www.wikidata.org/entity/Q7840966",,,"Hair diseases"
"http://dbpedia.org/resource/Woolly_hair","Q55998502","Woolly hair","http://www.wikidata.org/entity/Q55998502",,,"Hair diseases"
"http://dbpedia.org/resource/Woolly_hair","Q55998502","Woolly hair","http://www.wikidata.org/entity/Q55998502",,,"Hair diseases"
"http://dbpedia.org/resource/Woolly_hair","Q55998502","Woolly hair","http://www.wikidata.org/entity/Q55998502",,,"Hair diseases"
"http://dbpedia.org/resource/Teenage_pregnancy","Q535691","Teenage pregnancy","http://www.wikidata.org/entity/Q535691",,,"Pediatric gynecology"
"http://dbpedia.org/resource/Teenage_pregnancy","Q535691","Teenage pregnancy","http://www.wikidata.org/entity/Q535691",,,"Pediatric gynecology"
"http://dbpedia.org/resource/Teenage_pregnancy","Q535691","Teenage pregnancy","http://www.wikidata.org/entity/Q535691",,,"Pediatric gynecology"
"http://dbpedia.org/resource/Sheehan's_syndrome","Q535876","Sheehan's syndrome","http://www.wikidata.org/entity/Q535876",,,"Obstetrics"
"http://dbpedia.org/resource/Sheehan's_syndrome","Q535876","Sheehan's syndrome","http://www.wikidata.org/entity/Q535876",,,"Obstetrics"
"http://dbpedia.org/resource/Sheehan's_syndrome","Q535876","Sheehan's syndrome","http://www.wikidata.org/entity/Q535876",,,"Obstetrics"
"http://dbpedia.org/resource/Absence_seizure","Q2346980","Absence seizure","http://www.wikidata.org/entity/Q2346980",,,"Seizure types"
"http://dbpedia.org/resource/Absence_seizure","Q2346980","Absence seizure","http://www.wikidata.org/entity/Q2346980",,,"Seizure types"
"http://dbpedia.org/resource/Absence_seizure","Q2346980","Absence seizure","http://www.wikidata.org/entity/Q2346980",,,"Seizure types"
"http://dbpedia.org/resource/Aleutian_disease","Q2348506","Aleutian disease","http://www.wikidata.org/entity/Q2348506",,,"Mustelid diseases"
"http://dbpedia.org/resource/Dental_trauma","Q2346266","Dental trauma","http://www.wikidata.org/entity/Q2346266",,,"Medical emergencies"
"http://dbpedia.org/resource/Dental_trauma","Q2346266","Dental trauma","http://www.wikidata.org/entity/Q2346266",,,"Trauma types"
"http://dbpedia.org/resource/Congestive_hepatopathy","Q2334877","Congestive hepatopathy","http://www.wikidata.org/entity/Q2334877",,,"Diseases of liver"
"http://dbpedia.org/resource/Congestive_hepatopathy","Q2334877","Congestive hepatopathy","http://www.wikidata.org/entity/Q2334877",,,"Diseases of liver"
"http://dbpedia.org/resource/Congestive_hepatopathy","Q2334877","Congestive hepatopathy","http://www.wikidata.org/entity/Q2334877",,,"Diseases of liver"
"http://dbpedia.org/resource/Coffin–Siris_syndrome","Q2348105","Coffin–Siris syndrome","http://www.wikidata.org/entity/Q2348105",,,"Syndromes with intellectual disability"
"http://dbpedia.org/resource/Dental_trauma","Q2346266","Dental trauma","http://www.wikidata.org/entity/Q2346266",,,"Emergency medicine"
"http://dbpedia.org/resource/Coffin–Siris_syndrome","Q2348105","Coffin–Siris syndrome","http://www.wikidata.org/entity/Q2348105",,,"Syndromes affecting the nervous system"
"http://dbpedia.org/resource/Coffin–Siris_syndrome","Q2348105","Coffin–Siris syndrome","http://www.wikidata.org/entity/Q2348105",,,"Genetic disorders with OMIM but no gene"
"http://dbpedia.org/resource/Dental_trauma","Q2346266","Dental trauma","http://www.wikidata.org/entity/Q2346266",,,"Acquired tooth disorders"
"http://dbpedia.org/resource/Aquagenic_urticaria","Q1676835","Aquagenic urticaria","http://www.wikidata.org/entity/Q1676835","Hives","Light therapy","Urticaria and angioedema"
"http://dbpedia.org/resource/Aquagenic_urticaria","Q1676835","Aquagenic urticaria","http://www.wikidata.org/entity/Q1676835","Hives","Light therapy","Rare diseases"
"http://dbpedia.org/resource/Aquagenic_urticaria","Q1676835","Aquagenic urticaria","http://www.wikidata.org/entity/Q1676835","Hives","Light therapy","Rare diseases"
"http://dbpedia.org/resource/Aquagenic_urticaria","Q1676835","Aquagenic urticaria","http://www.wikidata.org/entity/Q1676835","Hives","Light therapy","Allergology"
"http://dbpedia.org/resource/Aquagenic_urticaria","Q1676835","Aquagenic urticaria","http://www.wikidata.org/entity/Q1676835","Hives","Light therapy","Urticaria and angioedema"
"http://dbpedia.org/resource/Aquagenic_urticaria","Q1676835","Aquagenic urticaria","http://www.wikidata.org/entity/Q1676835","Hives","Light therapy","Urticaria and angioedema"
"http://dbpedia.org/resource/Aquagenic_urticaria","Q1676835","Aquagenic urticaria","http://www.wikidata.org/entity/Q1676835","Hives","Light therapy","Allergology"
"http://dbpedia.org/resource/Aquagenic_urticaria","Q1676835","Aquagenic urticaria","http://www.wikidata.org/entity/Q1676835","Hives","Light therapy","Allergology"
