qid,obatLabel,penyakitDBpedia,wikidataEntity,penyakitLabel,gejalaLabel,kategoriLabel,treatmentLabel
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,cardiac fibrillation,lidocaine
Q848662,amiodarone,,,ventricular fibrillation,syncope,cardiac fibrillation,lidocaine
Q848662,amiodarone,,,ventricular fibrillation,vertigo,cardiac fibrillation,lidocaine
Q848662,atenolol,,,ventricular fibrillation,syncope,cardiac fibrillation,lidocaine
Q848662,epinephrine,,,ventricular fibrillation,syncope,tachycardia,(RS)-metoprolol
Q848662,epinephrine,,,ventricular fibrillation,vertigo,tachycardia,(RS)-metoprolol
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,tachycardia,(RS)-metoprolol
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,tachycardia,(RS)-metoprolol
Q848662,lidocaine,,,ventricular fibrillation,syncope,tachycardia,(RS)-metoprolol
Q848662,lidocaine,,,ventricular fibrillation,vertigo,tachycardia,(RS)-metoprolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,tachycardia,(RS)-metoprolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,tachycardia,(RS)-metoprolol
Q848662,amiodarone,,,ventricular fibrillation,syncope,tachycardia,(RS)-metoprolol
Q848662,amiodarone,,,ventricular fibrillation,vertigo,tachycardia,(RS)-metoprolol
Q848662,atenolol,,,ventricular fibrillation,syncope,tachycardia,(RS)-metoprolol
Q848662,atenolol,,,ventricular fibrillation,vertigo,tachycardia,(RS)-metoprolol
Q848662,sotalol,,,ventricular fibrillation,syncope,tachycardia,(RS)-metoprolol
Q848662,sotalol,,,ventricular fibrillation,vertigo,tachycardia,(RS)-metoprolol
Q848662,esmolol,,,ventricular fibrillation,syncope,tachycardia,(RS)-metoprolol
Q848662,esmolol,,,ventricular fibrillation,vertigo,tachycardia,(RS)-metoprolol
Q848662,acebutolol,,,ventricular fibrillation,syncope,tachycardia,(RS)-metoprolol
Q848662,acebutolol,,,ventricular fibrillation,vertigo,tachycardia,(RS)-metoprolol
Q848662,bretylium,,,ventricular fibrillation,syncope,tachycardia,(RS)-metoprolol
Q848662,bretylium,,,ventricular fibrillation,vertigo,tachycardia,(RS)-metoprolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,syncope,tachycardia,(RS)-metoprolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,vertigo,tachycardia,(RS)-metoprolol
Q848662,propranolol,,,ventricular fibrillation,syncope,tachycardia,(RS)-metoprolol
Q848662,propranolol,,,ventricular fibrillation,vertigo,tachycardia,(RS)-metoprolol
Q848662,moricizine,,,ventricular fibrillation,syncope,tachycardia,(RS)-metoprolol
Q848662,moricizine,,,ventricular fibrillation,vertigo,tachycardia,(RS)-metoprolol
Q848662,epinephrine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-metoprolol
Q848662,epinephrine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-metoprolol
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-metoprolol
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-metoprolol
Q848662,lidocaine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-metoprolol
Q848662,lidocaine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-metoprolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-metoprolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-metoprolol
Q848662,amiodarone,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-metoprolol
Q848662,amiodarone,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-metoprolol
Q848662,atenolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-metoprolol
Q848662,atenolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-metoprolol
Q848662,sotalol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-metoprolol
Q848662,sotalol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-metoprolol
Q848662,esmolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-metoprolol
Q848662,esmolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-metoprolol
Q848662,acebutolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-metoprolol
Q848662,acebutolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-metoprolol
Q848662,bretylium,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-metoprolol
Q848662,bretylium,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-metoprolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-metoprolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-metoprolol
Q848662,propranolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-metoprolol
Q848662,propranolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-metoprolol
Q848662,moricizine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,(RS)-metoprolol
Q848662,moricizine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,(RS)-metoprolol
Q848662,epinephrine,,,ventricular fibrillation,syncope,cardiac fibrillation,(RS)-metoprolol
Q848662,epinephrine,,,ventricular fibrillation,vertigo,cardiac fibrillation,(RS)-metoprolol
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,cardiac fibrillation,(RS)-metoprolol
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,cardiac fibrillation,(RS)-metoprolol
Q848662,lidocaine,,,ventricular fibrillation,syncope,cardiac fibrillation,(RS)-metoprolol
Q848662,lidocaine,,,ventricular fibrillation,vertigo,cardiac fibrillation,(RS)-metoprolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,cardiac fibrillation,(RS)-metoprolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,cardiac fibrillation,(RS)-metoprolol
Q848662,amiodarone,,,ventricular fibrillation,syncope,cardiac fibrillation,(RS)-metoprolol
Q848662,amiodarone,,,ventricular fibrillation,vertigo,cardiac fibrillation,(RS)-metoprolol
Q848662,atenolol,,,ventricular fibrillation,syncope,cardiac fibrillation,(RS)-metoprolol
Q848662,epinephrine,,,ventricular fibrillation,syncope,tachycardia,amiodarone
Q848662,epinephrine,,,ventricular fibrillation,vertigo,tachycardia,amiodarone
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,tachycardia,amiodarone
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,tachycardia,amiodarone
Q848662,lidocaine,,,ventricular fibrillation,syncope,tachycardia,amiodarone
Q848662,lidocaine,,,ventricular fibrillation,vertigo,tachycardia,amiodarone
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,tachycardia,amiodarone
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,tachycardia,amiodarone
Q848662,amiodarone,,,ventricular fibrillation,syncope,tachycardia,amiodarone
Q848662,amiodarone,,,ventricular fibrillation,vertigo,tachycardia,amiodarone
Q848662,atenolol,,,ventricular fibrillation,syncope,tachycardia,amiodarone
Q848662,atenolol,,,ventricular fibrillation,vertigo,tachycardia,amiodarone
Q848662,sotalol,,,ventricular fibrillation,syncope,tachycardia,amiodarone
Q848662,sotalol,,,ventricular fibrillation,vertigo,tachycardia,amiodarone
Q848662,esmolol,,,ventricular fibrillation,syncope,tachycardia,amiodarone
Q848662,esmolol,,,ventricular fibrillation,vertigo,tachycardia,amiodarone
Q848662,acebutolol,,,ventricular fibrillation,syncope,tachycardia,amiodarone
Q848662,acebutolol,,,ventricular fibrillation,vertigo,tachycardia,amiodarone
Q848662,bretylium,,,ventricular fibrillation,syncope,tachycardia,amiodarone
Q848662,bretylium,,,ventricular fibrillation,vertigo,tachycardia,amiodarone
Q848662,(RS)-mexiletine,,,ventricular fibrillation,syncope,tachycardia,amiodarone
Q848662,(RS)-mexiletine,,,ventricular fibrillation,vertigo,tachycardia,amiodarone
Q848662,propranolol,,,ventricular fibrillation,syncope,tachycardia,amiodarone
Q848662,propranolol,,,ventricular fibrillation,vertigo,tachycardia,amiodarone
Q848662,moricizine,,,ventricular fibrillation,syncope,tachycardia,amiodarone
Q848662,moricizine,,,ventricular fibrillation,vertigo,tachycardia,amiodarone
Q848662,epinephrine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,amiodarone
Q848662,epinephrine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,amiodarone
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,ventricular dyssynchrony,amiodarone
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,amiodarone
Q848662,lidocaine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,amiodarone
Q848662,lidocaine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,amiodarone
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,amiodarone
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,amiodarone
Q848662,amiodarone,,,ventricular fibrillation,syncope,ventricular dyssynchrony,amiodarone
Q848662,amiodarone,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,amiodarone
Q848662,atenolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,amiodarone
Q848662,atenolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,amiodarone
Q848662,sotalol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,amiodarone
Q848662,sotalol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,amiodarone
Q848662,esmolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,amiodarone
Q848662,esmolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,amiodarone
Q848662,acebutolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,amiodarone
Q848662,acebutolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,amiodarone
Q848662,bretylium,,,ventricular fibrillation,syncope,ventricular dyssynchrony,amiodarone
Q848662,bretylium,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,amiodarone
Q848662,(RS)-mexiletine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,amiodarone
Q848662,(RS)-mexiletine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,amiodarone
Q848662,propranolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,amiodarone
Q848662,propranolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,amiodarone
Q848662,moricizine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,amiodarone
Q848662,moricizine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,amiodarone
Q848662,epinephrine,,,ventricular fibrillation,syncope,cardiac fibrillation,amiodarone
Q848662,epinephrine,,,ventricular fibrillation,vertigo,cardiac fibrillation,amiodarone
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,cardiac fibrillation,amiodarone
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,cardiac fibrillation,amiodarone
Q848662,lidocaine,,,ventricular fibrillation,syncope,cardiac fibrillation,amiodarone
Q848662,lidocaine,,,ventricular fibrillation,vertigo,cardiac fibrillation,amiodarone
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,cardiac fibrillation,amiodarone
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,cardiac fibrillation,amiodarone
Q848662,amiodarone,,,ventricular fibrillation,syncope,cardiac fibrillation,amiodarone
Q848662,amiodarone,,,ventricular fibrillation,vertigo,cardiac fibrillation,amiodarone
Q848662,atenolol,,,ventricular fibrillation,syncope,cardiac fibrillation,amiodarone
Q848662,epinephrine,,,ventricular fibrillation,syncope,tachycardia,atenolol
Q848662,epinephrine,,,ventricular fibrillation,vertigo,tachycardia,atenolol
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,tachycardia,atenolol
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,tachycardia,atenolol
Q848662,lidocaine,,,ventricular fibrillation,syncope,tachycardia,atenolol
Q848662,lidocaine,,,ventricular fibrillation,vertigo,tachycardia,atenolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,tachycardia,atenolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,tachycardia,atenolol
Q848662,amiodarone,,,ventricular fibrillation,syncope,tachycardia,atenolol
Q848662,amiodarone,,,ventricular fibrillation,vertigo,tachycardia,atenolol
Q848662,atenolol,,,ventricular fibrillation,syncope,tachycardia,atenolol
Q848662,atenolol,,,ventricular fibrillation,vertigo,tachycardia,atenolol
Q848662,sotalol,,,ventricular fibrillation,syncope,tachycardia,atenolol
Q848662,sotalol,,,ventricular fibrillation,vertigo,tachycardia,atenolol
Q848662,esmolol,,,ventricular fibrillation,syncope,tachycardia,atenolol
Q848662,esmolol,,,ventricular fibrillation,vertigo,tachycardia,atenolol
Q848662,acebutolol,,,ventricular fibrillation,syncope,tachycardia,atenolol
Q848662,acebutolol,,,ventricular fibrillation,vertigo,tachycardia,atenolol
Q848662,bretylium,,,ventricular fibrillation,syncope,tachycardia,atenolol
Q848662,bretylium,,,ventricular fibrillation,vertigo,tachycardia,atenolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,syncope,tachycardia,atenolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,vertigo,tachycardia,atenolol
Q848662,propranolol,,,ventricular fibrillation,syncope,tachycardia,atenolol
Q848662,propranolol,,,ventricular fibrillation,vertigo,tachycardia,atenolol
Q848662,moricizine,,,ventricular fibrillation,syncope,tachycardia,atenolol
Q848662,moricizine,,,ventricular fibrillation,vertigo,tachycardia,atenolol
Q848662,epinephrine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,atenolol
Q848662,epinephrine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,atenolol
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,ventricular dyssynchrony,atenolol
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,atenolol
Q848662,lidocaine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,atenolol
Q848662,lidocaine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,atenolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,atenolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,atenolol
Q848662,amiodarone,,,ventricular fibrillation,syncope,ventricular dyssynchrony,atenolol
Q848662,amiodarone,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,atenolol
Q848662,atenolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,atenolol
Q848662,atenolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,atenolol
Q848662,sotalol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,atenolol
Q848662,sotalol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,atenolol
Q848662,esmolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,atenolol
Q848662,esmolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,atenolol
Q848662,acebutolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,atenolol
Q848662,acebutolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,atenolol
Q848662,bretylium,,,ventricular fibrillation,syncope,ventricular dyssynchrony,atenolol
Q848662,bretylium,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,atenolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,atenolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,atenolol
Q848662,propranolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,atenolol
Q848662,propranolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,atenolol
Q848662,moricizine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,atenolol
Q848662,moricizine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,atenolol
Q848662,epinephrine,,,ventricular fibrillation,syncope,cardiac fibrillation,atenolol
Q848662,epinephrine,,,ventricular fibrillation,vertigo,cardiac fibrillation,atenolol
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,cardiac fibrillation,atenolol
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,cardiac fibrillation,atenolol
Q848662,lidocaine,,,ventricular fibrillation,syncope,cardiac fibrillation,atenolol
Q848662,lidocaine,,,ventricular fibrillation,vertigo,cardiac fibrillation,atenolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,cardiac fibrillation,atenolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,cardiac fibrillation,atenolol
Q848662,amiodarone,,,ventricular fibrillation,syncope,cardiac fibrillation,atenolol
Q848662,amiodarone,,,ventricular fibrillation,vertigo,cardiac fibrillation,atenolol
Q848662,atenolol,,,ventricular fibrillation,syncope,cardiac fibrillation,atenolol
Q848662,epinephrine,,,ventricular fibrillation,syncope,tachycardia,sotalol
Q848662,epinephrine,,,ventricular fibrillation,vertigo,tachycardia,sotalol
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,tachycardia,sotalol
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,tachycardia,sotalol
Q848662,lidocaine,,,ventricular fibrillation,syncope,tachycardia,sotalol
Q848662,lidocaine,,,ventricular fibrillation,vertigo,tachycardia,sotalol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,tachycardia,sotalol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,tachycardia,sotalol
Q848662,amiodarone,,,ventricular fibrillation,syncope,tachycardia,sotalol
Q848662,amiodarone,,,ventricular fibrillation,vertigo,tachycardia,sotalol
Q848662,atenolol,,,ventricular fibrillation,syncope,tachycardia,sotalol
Q848662,atenolol,,,ventricular fibrillation,vertigo,tachycardia,sotalol
Q848662,sotalol,,,ventricular fibrillation,syncope,tachycardia,sotalol
Q848662,sotalol,,,ventricular fibrillation,vertigo,tachycardia,sotalol
Q848662,esmolol,,,ventricular fibrillation,syncope,tachycardia,sotalol
Q848662,esmolol,,,ventricular fibrillation,vertigo,tachycardia,sotalol
Q848662,acebutolol,,,ventricular fibrillation,syncope,tachycardia,sotalol
Q848662,acebutolol,,,ventricular fibrillation,vertigo,tachycardia,sotalol
Q848662,bretylium,,,ventricular fibrillation,syncope,tachycardia,sotalol
Q848662,bretylium,,,ventricular fibrillation,vertigo,tachycardia,sotalol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,syncope,tachycardia,sotalol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,vertigo,tachycardia,sotalol
Q848662,propranolol,,,ventricular fibrillation,syncope,tachycardia,sotalol
Q848662,propranolol,,,ventricular fibrillation,vertigo,tachycardia,sotalol
Q848662,moricizine,,,ventricular fibrillation,syncope,tachycardia,sotalol
Q848662,moricizine,,,ventricular fibrillation,vertigo,tachycardia,sotalol
Q848662,epinephrine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,sotalol
Q848662,epinephrine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,sotalol
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,ventricular dyssynchrony,sotalol
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,sotalol
Q848662,lidocaine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,sotalol
Q848662,lidocaine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,sotalol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,sotalol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,sotalol
Q848662,amiodarone,,,ventricular fibrillation,syncope,ventricular dyssynchrony,sotalol
Q848662,amiodarone,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,sotalol
Q848662,atenolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,sotalol
Q848662,atenolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,sotalol
Q848662,sotalol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,sotalol
Q848662,sotalol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,sotalol
Q848662,esmolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,sotalol
Q848662,esmolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,sotalol
Q848662,acebutolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,sotalol
Q848662,acebutolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,sotalol
Q848662,bretylium,,,ventricular fibrillation,syncope,ventricular dyssynchrony,sotalol
Q848662,bretylium,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,sotalol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,sotalol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,sotalol
Q848662,propranolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,sotalol
Q848662,propranolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,sotalol
Q848662,moricizine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,sotalol
Q848662,moricizine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,sotalol
Q848662,epinephrine,,,ventricular fibrillation,syncope,cardiac fibrillation,sotalol
Q848662,epinephrine,,,ventricular fibrillation,vertigo,cardiac fibrillation,sotalol
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,cardiac fibrillation,sotalol
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,cardiac fibrillation,sotalol
Q848662,lidocaine,,,ventricular fibrillation,syncope,cardiac fibrillation,sotalol
Q848662,lidocaine,,,ventricular fibrillation,vertigo,cardiac fibrillation,sotalol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,cardiac fibrillation,sotalol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,cardiac fibrillation,sotalol
Q848662,amiodarone,,,ventricular fibrillation,syncope,cardiac fibrillation,sotalol
Q848662,amiodarone,,,ventricular fibrillation,vertigo,cardiac fibrillation,sotalol
Q848662,atenolol,,,ventricular fibrillation,syncope,cardiac fibrillation,sotalol
Q848662,epinephrine,,,ventricular fibrillation,syncope,tachycardia,esmolol
Q848662,epinephrine,,,ventricular fibrillation,vertigo,tachycardia,esmolol
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,tachycardia,esmolol
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,tachycardia,esmolol
Q848662,lidocaine,,,ventricular fibrillation,syncope,tachycardia,esmolol
Q848662,lidocaine,,,ventricular fibrillation,vertigo,tachycardia,esmolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,tachycardia,esmolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,tachycardia,esmolol
Q848662,amiodarone,,,ventricular fibrillation,syncope,tachycardia,esmolol
Q848662,amiodarone,,,ventricular fibrillation,vertigo,tachycardia,esmolol
Q848662,atenolol,,,ventricular fibrillation,syncope,tachycardia,esmolol
Q848662,atenolol,,,ventricular fibrillation,vertigo,tachycardia,esmolol
Q848662,sotalol,,,ventricular fibrillation,syncope,tachycardia,esmolol
Q848662,sotalol,,,ventricular fibrillation,vertigo,tachycardia,esmolol
Q848662,esmolol,,,ventricular fibrillation,syncope,tachycardia,esmolol
Q848662,esmolol,,,ventricular fibrillation,vertigo,tachycardia,esmolol
Q848662,acebutolol,,,ventricular fibrillation,syncope,tachycardia,esmolol
Q848662,acebutolol,,,ventricular fibrillation,vertigo,tachycardia,esmolol
Q848662,bretylium,,,ventricular fibrillation,syncope,tachycardia,esmolol
Q848662,bretylium,,,ventricular fibrillation,vertigo,tachycardia,esmolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,syncope,tachycardia,esmolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,vertigo,tachycardia,esmolol
Q848662,propranolol,,,ventricular fibrillation,syncope,tachycardia,esmolol
Q848662,propranolol,,,ventricular fibrillation,vertigo,tachycardia,esmolol
Q848662,moricizine,,,ventricular fibrillation,syncope,tachycardia,esmolol
Q848662,moricizine,,,ventricular fibrillation,vertigo,tachycardia,esmolol
Q848662,epinephrine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,esmolol
Q848662,epinephrine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,esmolol
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,ventricular dyssynchrony,esmolol
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,esmolol
Q848662,lidocaine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,esmolol
Q848662,lidocaine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,esmolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,esmolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,esmolol
Q848662,amiodarone,,,ventricular fibrillation,syncope,ventricular dyssynchrony,esmolol
Q848662,amiodarone,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,esmolol
Q848662,atenolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,esmolol
Q848662,atenolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,esmolol
Q848662,sotalol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,esmolol
Q848662,sotalol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,esmolol
Q848662,esmolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,esmolol
Q848662,esmolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,esmolol
Q848662,acebutolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,esmolol
Q848662,acebutolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,esmolol
Q848662,bretylium,,,ventricular fibrillation,syncope,ventricular dyssynchrony,esmolol
Q848662,bretylium,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,esmolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,esmolol
Q848662,(RS)-mexiletine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,esmolol
Q848662,propranolol,,,ventricular fibrillation,syncope,ventricular dyssynchrony,esmolol
Q848662,propranolol,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,esmolol
Q848662,moricizine,,,ventricular fibrillation,syncope,ventricular dyssynchrony,esmolol
Q848662,moricizine,,,ventricular fibrillation,vertigo,ventricular dyssynchrony,esmolol
Q848662,epinephrine,,,ventricular fibrillation,syncope,cardiac fibrillation,esmolol
Q848662,epinephrine,,,ventricular fibrillation,vertigo,cardiac fibrillation,esmolol
Q848662,arginine vasopressin,,,ventricular fibrillation,syncope,cardiac fibrillation,esmolol
Q848662,arginine vasopressin,,,ventricular fibrillation,vertigo,cardiac fibrillation,esmolol
Q848662,lidocaine,,,ventricular fibrillation,syncope,cardiac fibrillation,esmolol
Q848662,lidocaine,,,ventricular fibrillation,vertigo,cardiac fibrillation,esmolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,syncope,cardiac fibrillation,esmolol
Q848662,(RS)-metoprolol,,,ventricular fibrillation,vertigo,cardiac fibrillation,esmolol
Q848662,amiodarone,,,ventricular fibrillation,syncope,cardiac fibrillation,esmolol
Q848662,amiodarone,,,ventricular fibrillation,vertigo,cardiac fibrillation,esmolol
